code	name	Component	type	area	date	variable	value	hour	DateTime
GB0729A	Aberdeen	PM10	background	urban	2015-01-21	X06.00.06.59	19.3	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-22	X06.00.06.59	64.83375	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-22	X06.00.06.59	21.8025	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-22	X06.00.06.59	18.5	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-23	X06.00.06.59	36.3375	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-23	X06.00.06.59	10.13625	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-23	X06.00.06.59	27	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-24	X06.00.06.59	14.72625	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-24	X06.00.06.59	3.63375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-24	X06.00.06.59	2.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-25	X06.00.06.59	13.19625	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-25	X06.00.06.59	3.06	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-25	X06.00.06.59	8.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-26	X06.00.06.59	54.315	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-26	X06.00.06.59	3.63375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-26	X06.00.06.59	7.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-27	X06.00.06.59	50.1075	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-27	X06.00.06.59	3.63375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-27	X06.00.06.59	6.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-28	X06.00.06.59	30.6	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-28	X06.00.06.59	3.25125	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-28	X06.00.06.59	0.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-29	X06.00.06.59	74.39625	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-29	X06.00.06.59	2.86875	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-29	X06.00.06.59	2.6	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-30	X06.00.06.59	18.16875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-30	X06.00.06.59	3.4425	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-30	X06.00.06.59	7.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-31	X06.00.06.59	4.78125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-31	X06.00.06.59	3.25125	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-31	X06.00.06.59	11.5	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-01	X06.00.06.59	0.95625	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-01	X06.00.06.59	2.86875	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-01	X06.00.06.59	18.6	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-02	X06.00.06.59	18.93375	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-02	X06.00.06.59	3.63375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-02	X06.00.06.59	9.2	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-03	X06.00.06.59	43.03125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-03	X06.00.06.59	5.16375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-03	X06.00.06.59	4.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-04	X06.00.06.59	24.0975	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-04	X06.00.06.59	7.84125	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-04	X06.00.06.59	3.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-05	X06.00.06.59	39.58875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-05	X06.00.06.59	4.2075	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-05	X06.00.06.59	3.2	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-06	X06.00.06.59	79.1775	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-06	X06.00.06.59	9.75375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-06	X06.00.06.59	0.1	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-07	X06.00.06.59	30.9825	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-07	X06.00.06.59	23.52375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-07	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-08	X06.00.06.59	24.67125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-08	X06.00.06.59	6.885	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-08	X06.00.06.59	11.5	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-09	X06.00.06.59	113.985	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-09	X06.00.06.59	5.7375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-09	X06.00.06.59	16.3	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-10	X06.00.06.59	61.00875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-10	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-10	X06.00.06.59	8.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-11	X06.00.06.59	48.96	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-11	X06.00.06.59	1.53	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-11	X06.00.06.59	14.4	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-12	X06.00.06.59	67.32	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-12	X06.00.06.59	1.1475	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-12	X06.00.06.59	12.2	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-13	X06.00.06.59	39.78	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-13	X06.00.06.59	2.6775	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-13	X06.00.06.59	25.6	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-14	X06.00.06.59	26.20125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-14	X06.00.06.59	4.01625	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-14	X06.00.06.59	61.4	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-15	X06.00.06.59	29.835	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-15	X06.00.06.59	1.72125	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-15	X06.00.06.59	49.1	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-16	X06.00.06.59	30.2175	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-16	X06.00.06.59	9.75375	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-16	X06.00.06.59	42.4	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-17	X06.00.06.59	43.79625	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-17	X06.00.06.59	NA	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-17	X06.00.06.59	4.3	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-18	X06.00.06.59	19.89	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-18	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-18	X06.00.06.59	1.4	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-19	X06.00.06.59	28.87875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-19	X06.00.06.59	0.3825	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-19	X06.00.06.59	3.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-20	X06.00.06.59	48.00375	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-20	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-20	X06.00.06.59	3.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-21	X06.00.06.59	24.67125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-21	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-21	X06.00.06.59	3.4	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-22	X06.00.06.59	18.16875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-22	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-22	X06.00.06.59	9.8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-23	X06.00.06.59	19.69875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-23	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-23	X06.00.06.59	4.2	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-24	X06.00.06.59	47.23875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-24	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-24	X06.00.06.59	10	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-25	X06.00.06.59	166.96125	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-25	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-25	X06.00.06.59	11	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-26	X06.00.06.59	56.41875	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-26	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-26	X06.00.06.59	11.9	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-27	X06.00.06.59	84.15	6	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-27	X06.00.06.59	0	6	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-27	X06.00.06.59	8	6	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-01	X07.00.07.59	12.669834	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-01	X07.00.07.59	7.072425	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-01	X07.00.07.59	13.6	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-02	X07.00.07.59	20.3949	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-02	X07.00.07.59	6.812325	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-02	X07.00.07.59	16.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-03	X07.00.07.59	16.998778	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-03	X07.00.07.59	2.250056	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-03	X07.00.07.59	16.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-04	X07.00.07.59	25.218225	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-04	X07.00.07.59	1.794403	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-04	X07.00.07.59	24.4	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-05	X07.00.07.59	9.248372	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-05	X07.00.07.59	1.240256	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-05	X07.00.07.59	20.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-06	X07.00.07.59	6.690403	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-06	X07.00.07.59	1.731769	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-06	X07.00.07.59	20.2	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-07	X07.00.07.59	9.689203	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-07	X07.00.07.59	1.135069	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-07	X07.00.07.59	14.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-08	X07.00.07.59	29.647097	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-08	X07.00.07.59	2.072672	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-08	X07.00.07.59	17	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-09	X07.00.07.59	5.372213	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-09	X07.00.07.59	2.510634	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-09	X07.00.07.59	10.5	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-10	X07.00.07.59	6.491025	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-10	X07.00.07.59	2.656941	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-10	X07.00.07.59	9.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-11	X07.00.07.59	22.733409	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-11	X07.00.07.59	2.306953	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-11	X07.00.07.59	14.5	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-12	X07.00.07.59	33.481181	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-12	X07.00.07.59	3.917278	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-12	X07.00.07.59	21.4	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-13	X07.00.07.59	NA	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-13	X07.00.07.59	1.417163	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-13	X07.00.07.59	10.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-14	X07.00.07.59	NA	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-14	X07.00.07.59	1.264641	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-14	X07.00.07.59	8.9	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-15	X07.00.07.59	6.825713	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-15	X07.00.07.59	1.845084	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-15	X07.00.07.59	11.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-16	X07.00.07.59	29.872772	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-16	X07.00.07.59	1.602675	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-16	X07.00.07.59	10.9	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-17	X07.00.07.59	14.884031	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-17	X07.00.07.59	1.547691	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-17	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-18	X07.00.07.59	4.267744	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-18	X07.00.07.59	8.202713	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-18	X07.00.07.59	7.7	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-19	X07.00.07.59	5.212041	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-19	X07.00.07.59	3.81735	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-19	X07.00.07.59	21.1	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-20	X07.00.07.59	24.291619	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-20	X07.00.07.59	1.873294	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-20	X07.00.07.59	23.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-21	X07.00.07.59	NA	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-21	X07.00.07.59	2.158734	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-21	X07.00.07.59	9.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-22	X07.00.07.59	29.293763	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-22	X07.00.07.59	3.111159	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-22	X07.00.07.59	24.2	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-23	X07.00.07.59	6.119522	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-23	X07.00.07.59	5.387034	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-23	X07.00.07.59	9.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-24	X07.00.07.59	17.698275	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-24	X07.00.07.59	7.870894	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-24	X07.00.07.59	16.1	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-25	X07.00.07.59	17.245969	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-25	X07.00.07.59	10.708566	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-25	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-26	X07.00.07.59	36.943284	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-26	X07.00.07.59	4.422178	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-26	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-27	X07.00.07.59	5.648569	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-27	X07.00.07.59	2.179772	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-27	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-28	X07.00.07.59	6.844838	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-28	X07.00.07.59	1.700213	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-28	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-29	X07.00.07.59	23.654278	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-29	X07.00.07.59	2.546016	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-29	X07.00.07.59	11.4	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-30	X07.00.07.59	24.007134	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-30	X07.00.07.59	2.590003	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-30	X07.00.07.59	9.5	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-31	X07.00.07.59	25.464938	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-31	X07.00.07.59	1.923019	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-31	X07.00.07.59	8.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-01	X07.00.07.59	36.5364	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-01	X07.00.07.59	2.768822	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-01	X07.00.07.59	10.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-02	X07.00.07.59	5.871853	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-02	X07.00.07.59	2.859188	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-02	X07.00.07.59	12.5	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-03	X07.00.07.59	25.212488	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-03	X07.00.07.59	0.880706	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-03	X07.00.07.59	21.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-04	X07.00.07.59	9.452531	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-04	X07.00.07.59	1.576378	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-04	X07.00.07.59	11.2	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-05	X07.00.07.59	38.169675	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-05	X07.00.07.59	4.556531	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-05	X07.00.07.59	18.1	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-06	X07.00.07.59	10.663622	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-06	X07.00.07.59	1.388475	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-06	X07.00.07.59	20.4	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-07	X07.00.07.59	22.560328	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-07	X07.00.07.59	2.717184	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-07	X07.00.07.59	10.4	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-08	X07.00.07.59	31.939228	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-08	X07.00.07.59	8.856788	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-08	X07.00.07.59	14.8	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-09	X07.00.07.59	13.56345	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-09	X07.00.07.59	1.283288	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-09	X07.00.07.59	13.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-10	X07.00.07.59	29.460628	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-10	X07.00.07.59	3.456366	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-10	X07.00.07.59	17.2	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-11	X07.00.07.59	4.669369	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-11	X07.00.07.59	0.455175	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-11	X07.00.07.59	11.3	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-12	X07.00.07.59	16.407338	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-12	X07.00.07.59	0.312694	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-12	X07.00.07.59	6.5	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-13	X07.00.07.59	7.340175	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-13	X07.00.07.59	1.082475	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-13	X07.00.07.59	8.1	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-14	X07.00.07.59	22.805606	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-14	X07.00.07.59	1.132678	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-14	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-19	X07.00.07.59	12.569428	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-19	X07.00.07.59	0.434616	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-19	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-20	X07.00.07.59	14.541694	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-20	X07.00.07.59	0.882619	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-20	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-21	X07.00.07.59	33.536166	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-21	X07.00.07.59	0.706669	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-21	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-22	X07.00.07.59	15.963159	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-22	X07.00.07.59	1.202484	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-22	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-23	X07.00.07.59	10.380094	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-23	X07.00.07.59	0.751134	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-23	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-24	X07.00.07.59	5.464969	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-24	X07.00.07.59	0.885488	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-24	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-25	X07.00.07.59	45.669544	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-25	X07.00.07.59	2.985413	7	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-25	X07.00.07.59	NA	7	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-26	X07.00.07.59	44.531128	7	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-26	X07.00.07.59	6.879741	7	2014-07-01
